Vertices: 2394385
Edges: 5021410
Elapsed time for processing: 418.7485749721527 secs.
Number of superbubbles found: 4737.
<1000229,1621777>
<2354307,2354308>
<2354433,2354434>
<235639,1897575>
<235787,484284>
<2358016,2358017>
<2358756,2358757>
<2358844,2358903>
<2361406,2361407>
<2361830,2370853>
<2362232,2362233>
<2362887,2362888>
<2365201,2365202>
<2366144,2366174>
<2366541,2366542>
<236712,236713>
<236759,709206>
<2367637,2367638>
<2368506,2374134>
<2368675,2368696>
<2369662,2369673>
<2372014,2372015>
<2372959,2372960>
<237386,237387>
<2373867,2373868>
<2373969,2373970>
<2374756,2374757>
<2374757,2388702>
<2374947,2374948>
<2376622,2376623>
<2378929,2378930>
<2379504,2380231>
<2379835,2379836>
<2379862,2379863>
<2379878,2379879>
<2380131,2380132>
<2380513,2381620>
<2380692,2380693>
<2382047,2382048>
<2382277,2382278>
<2382519,2382520>
<2383174,2383175>
<2384433,2384434>
<2384992,2384993>
<2385536,2385537>
<2385784,2385785>
<238634,1455862>
<2387655,2387656>
<2387784,2387785>
<2388511,2388512>
<2390812,2390813>
<2390863,2390864>
<2391077,2391078>
<2393724,2393725>
<239468,239469>
<240087,240088>
<240689,240690>
<241300,454745>
<241789,241790>
<245833,245834>
<247347,344291>
<247566,247567>
<247950,1329038>
<248281,752891>
<248695,248696>
<249254,1110012>
<249370,249371>
<249623,494289>
<250706,250707>
<250765,378545>
<251277,251278>
<251571,421927>
<252321,341585>
<253005,253006>
<253976,253977>
<254641,832988>
<256740,532326>
<257324,257325>
<257326,257327>
<257377,257441>
<257913,257914>
<257943,275890>
<259499,474081>
<259846,259847>
<260201,260202>
<260621,1112684>
<260667,940320>
<260824,397582>
<261283,261284>
<261727,261728>
<261995,1447961>
<262169,262170>
<26273,26274>
<262737,262738>
<263698,466549>
<26377,36838>
<264460,680435>
<264717,769870>
<264806,1109262>
<265012,265013>
<265444,1948732>
<266404,557061>
<267468,267469>
<268398,768279>
<26885,29490>
<26886,381045>
<270561,373111>
<270765,1529994>
<270840,270841>
<270937,270938>
<271594,271595>
<272161,272162>
<272268,1189929>
<272555,816039>
<272897,945323>
<274002,274003>
<275266,275267>
<275411,275412>
<276360,278279>
<276412,375883>
<277304,319738>
<277401,278042>
<277414,277415>
<277589,277590>
<279538,1321344>
<279912,279913>
<280103,1764448>
<28077,28078>
<281999,1645312>
<282963,541664>
<283542,1581388>
<283599,283600>
<284185,284186>
<284526,284527>
<284562,284563>
<286823,2093038>
<286984,762351>
<287500,676980>
<288875,1340168>
<288927,1173461>
<289853,612505>
<290311,886206>
<291161,270262>
<293251,293252>
<293543,293544>
<293578,293579>
<295327,1136040>
<296464,303804>
<296960,296961>
<297692,780401>
<29822,52502>
<298692,298693>
<299729,299730>
<29980,29981>
<300552,300553>
<300564,417208>
<300736,300737>
<30187,64672>
<301964,1679080>
<30261,30444>
<302877,302878>
<302995,302996>
<303391,303392>
<303566,303567>
<304356,304449>
<304520,740524>
<305741,305742>
<305817,305818>
<306376,306377>
<306832,328912>
<307137,307138>
<307232,782564>
<307346,1146044>
<30905,655350>
<310185,310186>
<310558,310559>
<310714,660056>
<311165,311166>
<311485,2009450>
<311501,1262080>
<312347,312348>
<312393,312394>
<314018,314019>
<314341,314342>
<314831,2373960>
<315724,315725>
<316613,316614>
<317133,2346962>
<317266,501331>
<317348,362018>
<319789,677841>
<319861,1542180>
<319946,1597233>
<321399,417350>
<321542,2352774>
<321738,327920>
<322201,1023333>
<322865,337587>
<323568,323569>
<323600,323601>
<32364,401802>
<324135,1172151>
<324326,455938>
<324674,324675>
<324809,738897>
<325497,326429>
<325528,10647>
<325978,325979>
<326549,1939912>
<326933,1539028>
<327840,775581>
<328203,328204>
<328505,328506>
<329526,329527>
<329597,329598>
<330191,548440>
<330199,1796396>
<330673,330674>
<331071,1088606>
<332033,1075590>
<33230,48106>
<332383,83708>
<332412,332413>
<333215,2015945>
<333788,333789>
<334153,334154>
<334372,334373>
<335658,1225501>
<336922,2070053>
<33855,33856>
<339845,520735>
<34084,803114>
<34178,34179>
<341914,436146>
<342189,342190>
<342369,357585>
<344377,367603>
<344905,344906>
<345128,345129>
<345393,641634>
<345773,617366>
<34578,34624>
<346067,347461>
<346852,581106>
<34759,34760>
<348081,2285022>
<348629,732436>
<348978,348979>
<349323,349324>
<349560,349565>
<350472,1975762>
<351008,351009>
<351768,355224>
<351929,2327956>
<352058,352059>
<353520,880626>
<353553,422896>
<353886,353887>
<353952,353953>
<354224,1538243>
<354510,354511>
<354718,354719>
<354896,472901>
<35513,116798>
<355348,1988039>
<355928,355929>
<355991,355992>
<356271,2294030>
<356543,356544>
<356872,356873>
<357958,1838307>
<35818,1000859>
<358217,720419>
<358460,619614>
<359517,359518>
<359572,1041433>
<36014,66486>
<360248,635132>
<360525,1152529>
<360823,360824>
<361649,720461>
<362255,483057>
<363041,385886>
<363198,363199>
<364100,364101>
<364962,1025084>
<365085,365086>
<365455,671906>
<367867,367868>
<367871,1464687>
<370049,370050>
<370973,1546231>
<371763,371764>
<372919,1764769>
<373618,373619>
<373801,609096>
<373979,373980>
<374292,374293>
<375023,375024>
<37523,37524>
<37714,38097>
<377952,2073690>
<378512,378513>
<380415,777229>
<380923,894537>
<38099,154434>
<381059,381060>
<382526,461889>
<382799,623097>
<382996,472075>
<383360,383361>
<383670,384172>
<38414,38448>
<385582,1357603>
<388597,1930633>
<38937,43837>
<390507,963316>
<390923,667622>
<391553,2064900>
<391753,391754>
<392122,1646017>
<392246,1315262>
<392414,445337>
<392889,1326614>
<392928,2392211>
<393712,862028>
<395190,549440>
<395480,1037118>
<396625,396626>
<397112,1124055>
<397238,868006>
<397653,406207>
<397848,397849>
<398529,742985>
<399369,1058526>
<399388,541977>
<400765,1157726>
<401999,404920>
<402953,402954>
<40490,723307>
<405624,405625>
<406887,406888>
<406931,406932>
<408465,408466>
<410262,422006>
<410420,529438>
<410737,541098>
<411350,725263>
<412748,820172>
<413288,413289>
<413946,413947>
<415439,1111587>
<41605,41606>
<416196,419622>
<41677,41678>
<417291,417292>
<417325,417326>
<417811,417812>
<417904,417905>
<419077,1895463>
<420553,420554>
<421089,1939769>
<421601,421602>
<421974,421975>
<422675,422676>
<422830,1221575>
<42447,2322950>
<42456,42457>
<424679,424682>
<425553,775770>
<427296,427297>
<428663,428664>
<429071,429072>
<429131,564303>
<429333,793634>
<430151,430152>
<430274,872762>
<431207,782448>
<43131,613279>
<431546,724592>
<433409,1674338>
<434129,1156867>
<434930,1309127>
<436534,930737>
<437885,1869807>
<43819,45331>
<438355,581711>
<438747,438748>
<43896,1466868>
<439239,439240>
<439357,439358>
<439616,1313328>
<439790,439791>
<44080,45549>
<441937,579061>
<44210,44211>
<44224,44225>
<442300,442301>
<444170,444171>
<444961,444962>
<445430,445431>
<446931,446932>
<446963,1172733>
<447168,495792>
<447257,447258>
<447421,447422>
<447672,460522>
<448534,448535>
<448780,448781>
<449450,1269478>
<450865,691826>
<451047,1136964>
<451535,1396794>
<45295,2379943>
<453312,1025484>
<453380,457577>
<453383,614946>
<453805,1558274>
<454175,454176>
<454547,1356985>
<454663,417241>
<454779,720902>
<455044,1062022>
<455380,455381>
<455466,455467>
<455779,663949>
<455812,455813>
<456588,717716>
<456689,1373508>
<45779,824967>
<458450,458451>
<459322,454888>
<459452,1165560>
<459797,566973>
<460114,460115>
<460177,806543>
<460270,1172881>
<46040,620161>
<460697,460698>
<461650,673547>
<462182,462183>
<462376,871807>
<462477,462478>
<462708,790740>
<464000,1519889>
<464073,464074>
<464685,803817>
<464831,1297477>
<465060,765979>
<465382,465383>
<465481,465482>
<466011,836825>
<466838,1023531>
<467033,781860>
<468045,468046>
<469281,599558>
<469540,478886>
<469600,600053>
<470050,470163>
<470170,699184>
<47063,47064>
<470655,1209370>
<471069,471070>
<471090,471091>
<471775,471776>
<472659,1091284>
<472732,472733>
<47283,47284>
<473243,473244>
<473354,534565>
<473524,473525>
<47359,68266>
<473895,2357773>
<474134,474135>
<474239,474240>
<475103,860621>
<476134,902641>
<476527,1736588>
<476768,873687>
<477487,2289586>
<477893,881844>
<478422,1201119>
<479601,479602>
<481854,564141>
<48233,48234>
<48299,1726337>
<483121,744685>
<483348,483349>
<48388,48389>
<48398,105387>
<484016,1093676>
<484485,929068>
<486362,486363>
<486364,486365>
<486756,486757>
<486822,486823>
<486944,486945>
<48699,1910276>
<487021,487022>
<487094,597140>
<487482,1722767>
<489316,1002792>
<489581,1524906>
<489769,496416>
<489821,489822>
<489862,489863>
<490456,490457>
<490896,490897>
<49212,49213>
<492122,492123>
<492301,492302>
<49240,651980>
<49256,1096361>
<492659,1942878>
<492739,492740>
<494248,832077>
<494974,1476631>
<495026,1752483>
<496153,676303>
<496426,1117051>
<497329,754593>
<497345,497346>
<497679,497680>
<498119,2157318>
<498836,498837>
<498907,498908>
<499078,499079>
<499218,499219>
<499770,499771>
<500271,964534>
<500333,713355>
<500430,680007>
<500820,2045954>
<500828,500829>
<500890,500891>
<501100,501101>
<501341,2112397>
<501864,1602267>
<501990,501991>
<502311,521587>
<502340,502341>
<503147,1091940>
<503236,504535>
<505042,1675018>
<50514,50515>
<505854,505855>
<506249,506250>
<506295,506296>
<507849,744933>
<507879,507880>
<508903,1429047>
<510072,510073>
<511238,1639900>
<511411,1590476>
<511425,511426>
<51289,338575>
<51291,193463>
<513059,1640662>
<513550,561770>
<513580,2007787>
<513873,936295>
<514325,514326>
<514745,1392982>
<515217,553589>
<515712,953259>
<515757,515758>
<515906,520590>
<51651,2004525>
<516599,516600>
<516766,939901>
<517441,1912823>
<517548,517549>
<517823,517824>
<519303,519304>
<519625,519626>
<51966,51967>
<520083,520084>
<520654,520655>
<520669,520670>
<520976,520977>
<521732,521733>
<522259,544519>
<522590,690463>
<522734,522735>
<522757,522758>
<523491,523492>
<523862,46212>
<524072,524073>
<525797,1669673>
<526325,526326>
<526493,550057>
<527041,1418069>
<529216,1763490>
<52943,54526>
<529648,529649>
<529987,533829>
<530129,530130>
<530812,530813>
<531488,531489>
<533123,533124>
<533421,533422>
<53378,53379>
<53407,53408>
<535276,1666458>
<535581,535582>
<535944,934781>
<536213,536214>
<536622,1645199>
<537257,954567>
<537562,547576>
<537879,537880>
<537951,1116326>
<538127,679363>
<538533,581142>
<538627,1995751>
<539869,1015959>
<540342,540343>
<540376,540377>
<540541,540558>
<540970,540971>
<541221,988610>
<541399,541400>
<542220,542221>
<543046,543047>
<546957,1729292>
<547143,1535322>
<548236,548237>
<548581,548582>
<548787,577405>
<549041,1196891>
<549373,546465>
<550396,965243>
<550462,879666>
<551004,551005>
<551650,551651>
<551928,1187737>
<552432,552433>
<55259,621096>
<55260,55261>
<552702,552703>
<552783,2150452>
<552889,712177>
<553397,553398>
<55388,55389>
<553981,553982>
<554004,2259540>
<554815,554816>
<554911,604218>
<555760,555761>
<556528,1750555>
<557012,557013>
<558098,558099>
<558199,1600925>
<558592,558593>
<560032,560033>
<561044,618986>
<562643,987948>
<562873,562874>
<563651,563652>
<565494,594002>
<565925,565926>
<566280,566281>
<566532,566533>
<566715,617897>
<566916,1289263>
<567200,567201>
<567366,567367>
<567568,567569>
<567615,1388235>
<568318,568319>
<568613,2246810>
<568869,568870>
<569186,1993595>
<569452,569453>
<569746,569747>
<570026,1134426>
<570127,1124385>
<570254,570255>
<570492,570493>
<571544,571545>
<572030,1664375>
<572046,954112>
<572174,600374>
<572536,1367304>
<572737,935825>
<572872,1590325>
<574597,574598>
<574605,329113>
<574634,1006422>
<574821,574822>
<575133,700917>
<575751,1352701>
<576619,576620>
<57708,57947>
<578251,733075>
<578449,578450>
<579406,579407>
<57955,1068959>
<579759,579760>
<580478,966542>
<581126,581127>
<581619,617845>
<581826,581827>
<582186,582187>
<582691,1796648>
<583377,583378>
<58360,59720>
<584127,2186750>
<584451,584452>
<584814,584815>
<585578,742176>
<586088,586089>
<587432,699159>
<587612,723281>
<588050,588051>
<588115,987842>
<589085,953378>
<589345,748019>
<589347,1270548>
<589495,2101605>
<589891,589892>
<590089,590090>
<590123,607761>
<59037,910798>
<590893,590894>
<591317,591318>
<591805,591806>
<59192,59193>
<593703,51318>
<594224,1484013>
<594647,619003>
<595096,602028>
<595590,595591>
<597051,1050959>
<597943,2134117>
<598036,598037>
<59835,59836>
<598968,965060>
<599710,2181662>
<599768,599769>
<600144,600145>
<600361,833438>
<600413,600414>
<600975,600976>
<601228,1503214>
<601805,695285>
<601895,835658>
<602532,1679297>
<603121,911311>
<603159,603160>
<603197,603198>
<604289,887418>
<605488,641136>
<605598,605667>
<605815,605816>
<606253,606254>
<606386,1322554>
<607006,913253>
<607275,692986>
<607436,2361809>
<607771,1242953>
<608351,608352>
<608749,1031966>
<609057,1092774>
<609116,623868>
<610065,610066>
<610409,982624>
<610421,610422>
<610448,610449>
<61066,791249>
<611437,611438>
<611768,611769>
<613192,2350320>
<613768,656547>
<613812,618609>
<613873,613874>
<614270,1373581>
<614378,614379>
<614799,779456>
<615045,719668>
<615055,1994821>
<615292,1116494>
<615525,615526>
<616171,1741627>
<616984,616985>
<617117,617118>
<617194,1462485>
<617956,617957>
<618276,618277>
<618765,921604>
<619493,1534972>
<619775,1726994>
<620131,1040186>
<620235,620274>
<620357,620358>
<620613,620614>
<620713,620714>
<620724,620725>
<622354,877403>
<622431,622432>
<62322,89651>
<623770,1463190>
<624193,1930967>
<624568,624569>
<624797,1873637>
<625546,727357>
<626948,628648>
<627048,886828>
<628666,628667>
<629005,678899>
<629052,938202>
<629078,629079>
<629087,629088>
<629123,629124>
<629373,629374>
<629393,629394>
<629459,2342475>
<631348,1196271>
<63162,116727>
<631633,644645>
<63180,63181>
<632531,632532>
<632726,1090080>
<633625,633626>
<633743,633744>
<63398,107873>
<634813,634814>
<635690,635691>
<63608,63609>
<63653,63654>
<637003,848936>
<637641,636476>
<637927,639578>
<638060,638061>
<63885,1952047>
<638875,906045>
<639195,639196>
<639854,639855>
<639999,640000>
<640041,1139409>
<640909,640912>
<641132,641133>
<641985,1578948>
<642712,642713>
<643288,643289>
<643566,1236130>
<645056,645057>
<645098,645099>
<645210,1432035>
<645256,645257>
<645549,986786>
<646060,646061>
<646448,646449>
<647839,1954672>
<649094,1216522>
<650054,650055>
<650560,650561>
<651417,651418>
<651539,651540>
<652310,958818>
<652371,1264103>
<652408,1863447>
<652543,652544>
<652616,1217691>
<653227,2338696>
<654074,1144211>
<655275,655276>
<655565,655566>
<656183,1845995>
<656364,656365>
<65687,1216508>
<656958,656959>
<656964,656965>
<657348,1560576>
<657520,1798266>
<65859,65860>
<659234,659235>
<660121,660122>
<661224,936805>
<662918,1744022>
<662969,662981>
<662982,662983>
<663126,663257>
<663392,891349>
<664551,932027>
<665094,665095>
<665564,665565>
<665569,1614024>
<665733,685458>
<666193,1070065>
<666334,666335>
<666370,666371>
<666526,753207>
<666535,666536>
<666856,666857>
<667942,667943>
<668482,1326284>
<66920,81610>
<669332,858414>
<669453,669454>
<669502,669503>
<670569,1040789>
<67059,559536>
<671098,671099>
<671546,671547>
<672575,1152931>
<672611,672612>
<672894,1430367>
<673216,673217>
<673487,1642606>
<673510,673511>
<673643,673644>
<673830,673831>
<675060,1387479>
<675307,675308>
<675947,679071>
<675955,1009359>
<676860,682803>
<677250,677251>
<67839,69304>
<678891,854270>
<678902,678903>
<678981,678982>
<679365,1108641>
<679498,817584>
<680902,680905>
<681656,681657>
<682063,1656935>
<682155,682156>
<682543,763266>
<682627,682628>
<682990,682991>
<682995,682996>
<683737,714804>
<683784,683785>
<683811,814777>
<684130,684131>
<685649,1318823>
<685885,1357162>
<686067,770696>
<686216,686217>
<686319,686320>
<68642,183611>
<687085,687086>
<687462,687463>
<688886,1062362>
<688913,688914>
<689282,689283>
<689428,1072473>
<689444,689445>
<689497,689498>
<690069,1669160>
<690640,767767>
<691227,691228>
<691312,827873>
<691330,691331>
<692071,692099>
<693089,1792559>
<693312,735939>
<693330,693629>
<694250,729039>
<694386,694387>
<694440,807185>
<695216,695217>
<696174,2154877>
<696590,1685784>
<697003,1814846>
<697136,697137>
<697902,1457410>
<698061,698062>
<698393,698398>
<699794,699795>
<699802,1582254>
<700641,700642>
<70085,453621>
<701313,701314>
<702178,702179>
<702454,702455>
<702472,702473>
<702701,833824>
<703444,703445>
<703636,925997>
<703795,804243>
<704022,704023>
<704353,704354>
<705031,705032>
<705539,705540>
<705905,705906>
<705954,1591500>
<70610,585183>
<707116,854382>
<707378,707379>
<707896,707897>
<709088,709089>
<710351,710352>
<710405,723996>
<710448,710449>
<711294,711295>
<711480,713395>
<71157,76571>
<71165,641598>
<712299,1176143>
<712418,1641991>
<712792,712793>
<713215,1465218>
<713301,1554805>
<713345,713346>
<713707,2131416>
<713714,1334926>
<714451,714505>
<715635,715636>
<716104,723345>
<716349,923387>
<716842,716843>
<716927,716928>
<716976,716977>
<717474,717475>
<717720,717721>
<717779,801351>
<717809,717820>
<717824,717825>
<718087,718402>
<718768,718769>
<71886,72061>
<719175,719176>
<719573,958033>
<719631,719632>
<719723,719807>
<719806,731564>
<719969,1708669>
<720917,720918>
<72103,517639>
<721209,721210>
<721538,487780>
<721879,721880>
<722182,722183>
<722289,763884>
<722959,722960>
<723393,723394>
<723446,750616>
<723973,723974>
<724109,724110>
<724319,724320>
<724379,724380>
<724528,724529>
<725623,2137827>
<725787,1544302>
<726574,726575>
<727519,987807>
<728216,728217>
<729948,791225>
<730127,730128>
<730397,730398>
<730486,730487>
<730495,730544>
<730854,770257>
<730973,730974>
<731512,731513>
<731524,731525>
<731656,731657>
<73187,87860>
<73203,175193>
<732211,1063886>
<732222,732223>
<73227,932016>
<732379,1766485>
<732428,732429>
<732615,732616>
<73295,73296>
<733513,733514>
<733597,786632>
<73428,303344>
<734403,1265458>
<734489,734490>
<735026,764629>
<735229,735230>
<735275,735276>
<735379,1299406>
<735538,735539>
<735592,735593>
<736664,736665>
<736679,1757476>
<736700,736701>
<736905,736906>
<737356,739288>
<737468,737469>
<737834,737835>
<737903,737904>
<738091,738092>
<73828,346077>
<738468,738469>
<738712,738713>
<738756,1876046>
<739062,739063>
<739115,739116>
<73915,196346>
<739470,739471>
<740683,740684>
<741351,1074665>
<741432,741433>
<741440,741441>
<742103,742104>
<742241,959251>
<742282,742283>
<742911,1664290>
<742917,742918>
<743017,743018>
<743778,994740>
<744406,1296306>
<744527,744528>
<744646,744647>
<744862,744863>
<744955,744956>
<745023,745024>
<745109,745110>
<745187,745188>
<745239,745240>
<74537,97364>
<745396,745397>
<745695,637641>
<745738,832576>
<745767,1271342>
<74591,645535>
<746527,746528>
<746767,881939>
<747130,747131>
<747476,747477>
<748572,2355443>
<748686,748708>
<749022,749023>
<749851,782477>
<750433,750434>
<751297,964274>
<751724,795466>
<752156,752157>
<752398,752399>
<752917,752918>
<752936,752937>
<754513,1568166>
<75478,75930>
<755629,757140>
<756602,1123868>
<756900,1242641>
<757289,757290>
<757530,757531>
<757708,757709>
<758899,2314597>
<759052,759053>
<759538,759539>
<760243,1660819>
<760749,760750>
<761386,761387>
<762338,762339>
<762401,762402>
<762510,1208865>
<762525,762526>
<762685,762686>
<763132,851558>
<763229,763230>
<763315,1367355>
<763576,1641855>
<763708,764635>
<764014,764815>
<764050,840968>
<764164,764196>
<764242,764786>
<764427,764428>
<764552,764553>
<764580,764581>
<764671,1292558>
<764976,764977>
<766166,766241>
<766265,1405124>
<766352,830195>
<766493,766494>
<767228,767229>
<76723,78752>
<767587,767588>
<76761,1422240>
<768000,1731258>
<76815,97198>
<768201,768202>
<768859,768860>
<768913,1386924>
<769944,769945>
<770037,770038>
<770114,770115>
<770376,770377>
<770449,770450>
<770732,913495>
<77096,77097>
<771708,1452787>
<771791,771792>
<771993,871363>
<772208,800740>
<772741,772742>
<773267,773268>
<773392,780705>
<773470,1290790>
<774086,958638>
<77436,77437>
<774975,774976>
<775510,7778>
<775894,775895>
<775908,775909>
<776119,776120>
<776163,776164>
<776534,776535>
<777080,777081>
<777182,801472>
<777226,777227>
<777902,1128970>
<777936,777937>
<778107,778108>
<778291,1407702>
<778486,1396969>
<778927,778928>
<778963,778964>
<779256,1098629>
<779426,779427>
<779663,1082814>
<780189,780190>
<780409,780410>
<780439,1852217>
<780610,780611>
<781671,802402>
<781720,782065>
<781770,781771>
<782195,1169565>
<782451,782452>
<78248,79915>
<782498,782499>
<782605,2109018>
<783113,787903>
<783529,1077028>
<783617,783618>
<784005,1959577>
<784398,784399>
<784788,784789>
<784931,786207>
<785767,785768>
<786142,786143>
<78615,78616>
<786193,900302>
<786302,1872768>
<786716,1002470>
<787084,805538>
<787155,787156>
<787295,787296>
<787374,787375>
<787981,787982>
<788260,788261>
<788697,1294361>
<788933,788934>
<789249,802066>
<789516,1199349>
<789554,789555>
<789740,789741>
<790872,790873>
<791409,791410>
<791435,2373064>
<791691,891010>
<791877,791878>
<791913,939721>
<792642,992465>
<792749,1776304>
<792854,792855>
<793530,793531>
<79367,81353>
<793952,793953>
<794198,2058375>
<794228,794229>
<79490,1330228>
<794979,794980>
<795073,795074>
<795200,795201>
<795250,1090036>
<795644,953128>
<79572,455431>
<796250,796251>
<797235,797236>
<797705,1286315>
<797804,797805>
<798097,896108>
<798409,798410>
<798701,1443985>
<799022,799023>
<799137,799138>
<799153,799154>
<799498,1781092>
<799537,799538>
<799739,799740>
<799785,2194086>
<799961,799962>
<80127,1532030>
<801363,447170>
<801390,749022>
<801530,2132264>
<801804,801805>
<802078,1107104>
<802364,1039931>
<802851,821884>
<802871,802872>
<802969,1314263>
<803211,862461>
<803382,803383>
<80339,1452336>
<80346,1646461>
<803917,803918>
<804407,804408>
<804567,804568>
<804595,804596>
<804992,206435>
<805002,805003>
<805083,1754586>
<805107,805108>
<80539,80540>
<806068,806069>
<806698,927938>
<806874,806875>
<80723,160660>
<807335,807336>
<807719,807720>
<807794,822336>
<80792,324766>
<808116,1947644>
<808133,808134>
<808220,808221>
<808365,808367>
<808883,808884>
<809128,1394614>
<809160,2176241>
<809312,809313>
<809455,809456>
<810602,810603>
<811363,811364>
<811771,1818423>
<811914,811915>
<812289,812290>
<812428,812429>
<812772,1438448>
<812851,812852>
<812956,812957>
<813746,913051>
<813928,813929>
<813979,813980>
<814067,815241>
<814868,814943>
<815289,871262>
<816364,816365>
<816385,816386>
<816958,816959>
<816971,816972>
<817202,1504973>
<817242,1633100>
<817412,817413>
<817547,841858>
<817568,1816483>
<817650,939985>
<81783,81784>
<818121,818122>
<818684,818685>
<819006,819007>
<819079,826096>
<819186,819187>
<819423,819424>
<819542,819543>
<819570,1511393>
<820220,1760853>
<820718,820719>
<820782,820783>
<820827,1351602>
<820919,646462>
<821209,821210>
<821548,843040>
<821616,821617>
<821702,863757>
<821815,821816>
<821916,2157024>
<821964,822476>
<823691,823692>
<823873,823874>
<823878,1681710>
<824839,824840>
<825225,825226>
<825327,825328>
<825412,871482>
<825830,1457626>
<826052,1094299>
<82634,1454412>
<826444,826445>
<82670,83103>
<827065,827066>
<827566,827567>
<827836,827837>
<828341,828342>
<829416,829417>
<829469,829470>
<829527,829528>
<829889,829890>
<830560,830561>
<830974,830975>
<83175,83799>
<832011,832012>
<832145,869675>
<832339,17881>
<832513,832514>
<832716,832717>
<832811,832812>
<833060,833061>
<833812,833832>
<833987,2290017>
<835153,835154>
<835597,835598>
<836006,2060644>
<836103,836104>
<836465,836466>
<836789,836790>
<837139,837140>
<837294,837295>
<837313,1986683>
<837396,837397>
<837510,837511>
<837583,837584>
<837757,821030>
<837847,837848>
<838101,838102>
<838543,838544>
<838651,838652>
<838694,1075565>
<838839,852727>
<839166,839167>
<839277,839278>
<839755,1026933>
<839806,839807>
<83984,802212>
<83990,320981>
<840281,840282>
<841141,1706801>
<841937,841938>
<842362,842363>
<842715,1341228>
<842770,857195>
<842796,842797>
<843041,843060>
<843648,2381617>
<843979,843980>
<844180,851189>
<844471,844472>
<844686,844687>
<844794,844795>
<845038,845039>
<845380,845381>
<845466,959929>
<845678,1049133>
<845994,845995>
<846043,846044>
<846066,846067>
<847258,913106>
<847455,847456>
<847567,847568>
<847878,847879>
<848397,1870836>
<8484,1142383>
<848687,848688>
<84969,86514>
<849696,849697>
<85007,1095038>
<850144,850145>
<850831,850832>
<851024,851025>
<851086,851087>
<851370,851371>
<851824,851825>
<851995,851996>
<852153,852154>
<853075,853076>
<853348,853349>
<853393,853394>
<853492,853493>
<853803,853804>
<855299,855300>
<85530,85531>
<855400,855401>
<856012,856013>
<856531,856532>
<856748,992059>
<856803,1011600>
<857505,857506>
<857704,857705>
<858924,858925>
<859087,859088>
<859168,2229908>
<859265,859266>
<860171,860172>
<860267,864371>
<86044,86043>
<860563,860564>
<860986,860987>
<861064,861065>
<861099,861100>
<861180,861181>
<861184,861185>
<86120,86121>
<861265,861266>
<861706,861707>
<861882,983069>
<861966,861967>
<862194,1160531>
<862313,862314>
<862939,862940>
<863255,945284>
<863290,1019425>
<864496,1008163>
<86539,1638364>
<86574,86575>
<866191,917308>
<866363,905222>
<866777,866778>
<866836,866839>
<867245,867246>
<867301,867302>
<867410,899766>
<867715,867716>
<86789,1602160>
<868826,868827>
<86887,86888>
<869534,869535>
<869612,869613>
<870430,1256560>
<871294,1103811>
<871525,871526>
<871587,1312954>
<872393,1321229>
<87276,87277>
<872835,872836>
<87308,87309>
<873162,1216426>
<873196,939876>
<873209,873210>
<873475,873476>
<873716,523313>
<873755,873756>
<873959,873960>
<874603,2125004>
<875147,875148>
<875171,875172>
<875233,875234>
<87561,88118>
<875933,886194>
<876353,876354>
<876459,876460>
<876608,170525>
<877308,996330>
<877380,1260659>
<878285,878286>
<878427,878428>
<878999,879000>
<879265,879291>
<879677,879678>
<879914,879915>
<879997,1069284>
<880318,880319>
<880333,880334>
<881580,881581>
<881990,881991>
<881997,1784917>
<882100,882101>
<88250,444205>
<882581,1520167>
<882705,882706>
<882833,882834>
<882947,882948>
<882977,882978>
<883120,883121>
<883781,883782>
<884185,1189973>
<884352,884353>
<884371,884372>
<885408,885409>
<885418,885419>
<885935,901549>
<886151,886152>
<886161,886162>
<88623,394486>
<886353,1118571>
<886815,886816>
<887374,887375>
<887831,887832>
<888571,1239614>
<888887,888888>
<888998,956916>
<889304,1772896>
<889531,903641>
<89003,314999>
<890661,890662>
<891633,891634>
<891821,911053>
<892142,892143>
<892281,892282>
<892296,892297>
<892327,2290907>
<893032,893033>
<893532,893533>
<895122,895123>
<895590,895591>
<895672,1039495>
<896675,896676>
<896838,896839>
<89758,89759>
<89781,97617>
<898105,898106>
<898718,898719>
<898783,898784>
<898997,898998>
<899516,934390>
<89968,128200>
<899927,899928>
<900019,900020>
<900133,900134>
<900366,900367>
<901558,901559>
<901943,1198294>
<902201,902202>
<903051,903052>
<903235,903236>
<903315,1316836>
<90333,585014>
<904083,904161>
<904268,904269>
<904339,904378>
<905035,905036>
<905078,905079>
<905554,905555>
<906248,1070798>
<906549,906550>
<906584,1106171>
<906723,2133079>
<906961,906962>
<907189,907190>
<907515,907516>
<907703,907704>
<90801,133014>
<908032,908033>
<908428,947346>
<909073,909074>
<9105,28876>
<910820,1631579>
<911237,911238>
<911282,911283>
<911947,911948>
<912105,912106>
<912112,1195940>
<91222,806624>
<912972,912973>
<913030,913031>
<913508,1220655>
<91375,774848>
<914220,1134898>
<914978,914979>
<915774,915775>
<916292,916293>
<916310,916311>
<917235,1163564>
<917251,917252>
<917429,917430>
<918342,918343>
<918616,1062586>
<919197,922800>
<919534,1128919>
<919554,1727589>
<919836,921347>
<919958,919959>
<920083,920084>
<92049,92050>
<920955,927757>
<922413,922414>
<922854,952066>
<922864,1784220>
<923151,923152>
<923220,1009403>
<923253,923254>
<923303,923304>
<923675,945381>
<923804,1424482>
<924502,924503>
<924557,924558>
