Vertices: 265214
Edges: 420045
Elapsed time for processing: 16.67007088661194 secs.
Number of superbubbles found: 13285.
<10000,10001>
<192386,192387>
<19241,19242>
<192584,192585>
<192589,192590>
<192685,192686>
<192699,192700>
<192808,192809>
<192987,192988>
<193048,193049>
<19305,19306>
<193074,193075>
<193222,193223>
<19324,19325>
<19327,19328>
<193344,193345>
<193359,193360>
<193409,193410>
<193411,193412>
<193503,193504>
<193512,193513>
<193629,193630>
<193683,193684>
<193713,193714>
<193755,193756>
<193798,193799>
<193852,193853>
<193868,193869>
<193880,193881>
<193890,193891>
<193916,193917>
<193918,193919>
<193920,193921>
<193937,193938>
<193997,193998>
<194008,194009>
<194068,194069>
<194170,194171>
<194219,194220>
<194227,194228>
<194248,194249>
<194410,194411>
<194519,194520>
<194523,194524>
<194627,194628>
<194649,194650>
<194685,194686>
<194697,194698>
<194761,194762>
<195042,195043>
<195138,195139>
<195181,195182>
<195206,195207>
<195236,195237>
<19530,19531>
<195337,195338>
<195362,195363>
<195377,195378>
<195408,195409>
<195432,195433>
<195441,195442>
<195456,195457>
<195470,195471>
<195497,195498>
<195502,195503>
<195744,195745>
<195805,195806>
<195959,195960>
<195963,195964>
<195967,195968>
<195973,195974>
<195996,195997>
<196002,196003>
<196010,196011>
<196015,196016>
<196025,196026>
<196141,196142>
<19619,19620>
<196460,196461>
<196476,196477>
<196485,196486>
<196491,196492>
<196535,196536>
<196572,196573>
<196574,196575>
<196577,196578>
<196592,196593>
<196604,196605>
<196606,196607>
<196617,196618>
<196620,196621>
<196666,196667>
<196705,196706>
<196816,196817>
<196830,196831>
<196854,196855>
<196972,196973>
<19703,19704>
<197109,197110>
<19714,19715>
<197163,197164>
<197210,197211>
<197221,197222>
<197245,197246>
<197247,197248>
<197254,197255>
<197264,197265>
<197290,197291>
<197296,197297>
<197305,197306>
<197310,197311>
<197354,197355>
<197360,197361>
<197389,197390>
<197396,197397>
<197403,197404>
<197415,197416>
<197417,197418>
<197423,197424>
<197425,197426>
<197428,197429>
<197446,197447>
<197466,197467>
<197481,197482>
<197493,197494>
<197502,197503>
<197528,197529>
<197548,197549>
<197566,197567>
<197573,197574>
<197743,197744>
<197751,197752>
<197823,197824>
<197828,197829>
<197834,197835>
<197842,197843>
<197947,197948>
<197974,197975>
<198007,198008>
<198013,198014>
<198045,198046>
<198060,198061>
<198069,198070>
<198088,198089>
<198097,198098>
<198103,198104>
<198155,198156>
<198220,198221>
<198239,198240>
<198290,198291>
<198299,198300>
<198394,198395>
<198407,198408>
<198450,198451>
<198461,198462>
<198513,198514>
<198559,198560>
<198569,198570>
<198580,198581>
<198587,198588>
<198607,198608>
<198743,198744>
<198798,198799>
<198881,198882>
<198958,198959>
<199074,199075>
<199085,199086>
<199146,199147>
<199152,199153>
<199171,199172>
<199174,199175>
<199194,199195>
<199207,199208>
<199265,199266>
<199317,199318>
<199337,199338>
<199459,199460>
<199475,199476>
<199487,199488>
<199497,199498>
<199549,199550>
<199577,199578>
<199593,199594>
<199640,199641>
<199657,199658>
<199786,199787>
<199790,199791>
<199855,199856>
<199864,199865>
<19988,19989>
<199891,199892>
<19990,19991>
<199961,199962>
<199963,199964>
<199967,199968>
<199988,199989>
<200064,200065>
<200083,200084>
<200094,200095>
<200214,200215>
<200232,200233>
<200262,200263>
<200281,200282>
<200285,200286>
<200357,200358>
<200368,200369>
<200374,200375>
<200392,200393>
<200441,200442>
<200444,200445>
<200451,200452>
<200460,200461>
<20047,20048>
<200499,200500>
<200524,200525>
<200535,200536>
<200640,200641>
<20073,20074>
<200747,200748>
<200827,200828>
<200845,200846>
<200976,200977>
<20108,20109>
<201089,201090>
<201246,201247>
<20130,20131>
<20140,20141>
<201402,201403>
<201481,201482>
<20154,20155>
<201608,201609>
<201648,201649>
<201650,201651>
<201673,201674>
<201675,201676>
<201678,201679>
<201681,201682>
<201687,201688>
<201713,201714>
<201746,201747>
<201862,201863>
<201890,201891>
<201912,201913>
<20192,20193>
<20197,20198>
<202053,202054>
<202241,202242>
<202254,202255>
<202257,202258>
<202261,202262>
<202271,202272>
<202326,202327>
<20237,20238>
<202373,202374>
<202383,202384>
<202427,202428>
<20245,20246>
<202489,202490>
<20262,20263>
<202662,202663>
<202668,202669>
<202686,202687>
<202720,202721>
<202722,202723>
<202791,202792>
<202853,202854>
<202886,202887>
<202895,202896>
<202902,202903>
<203007,203008>
<203270,203271>
<203293,203294>
<20333,20334>
<203365,203366>
<203408,203409>
<203413,203414>
<203438,203439>
<203454,203455>
<203460,203461>
<203543,203544>
<203546,203547>
<203568,203569>
<203579,203580>
<203629,203630>
<203631,203632>
<203642,203643>
<203646,203647>
<203677,203678>
<203681,203682>
<203683,203684>
<203692,203693>
<203697,203698>
<203708,203709>
<203710,203711>
<203733,203734>
<203736,203737>
<203769,203770>
<203780,203781>
<203855,203856>
<203870,203871>
<203872,203873>
<203902,203903>
<203966,203967>
<204094,204095>
<204100,204101>
<204292,204293>
<204417,204418>
<204434,204435>
<204471,204472>
<204497,204498>
<204519,204520>
<204627,204628>
<204735,204736>
<204777,204778>
<204838,204839>
<204960,204961>
<204985,204986>
<205003,205004>
<205032,205033>
<205058,205059>
<205190,205191>
<205241,205242>
<20542,20543>
<205490,205491>
<205494,205495>
<205562,205563>
<20567,20568>
<205702,205703>
<205812,205813>
<205872,205873>
<206003,206004>
<206037,206038>
<206066,206067>
<206076,206077>
<206086,206087>
<206162,206163>
<206177,206178>
<206204,206205>
<206334,206335>
<206340,206341>
<206435,206436>
<206470,206471>
<206515,206516>
<206526,206527>
<206606,206607>
<206636,206637>
<206646,206647>
<206651,206652>
<206765,206766>
<206777,206778>
<206785,206786>
<206796,206797>
<206803,206804>
<206808,206809>
<206813,206814>
<206832,206833>
<206840,206841>
<206846,206847>
<206888,206889>
<206925,206926>
<206953,206954>
<206974,206975>
<206978,206979>
<206980,206981>
<206990,206991>
<206992,206993>
<206994,206995>
<207032,207033>
<207198,207199>
<207268,207269>
<207270,207271>
<207276,207277>
<207319,207320>
<207338,207339>
<207344,207345>
<207405,207406>
<207419,207420>
<207476,207477>
<207496,207497>
<207539,207540>
<207541,207542>
<207708,207709>
<207755,207756>
<207894,207895>
<207918,207919>
<207950,207951>
<208001,208002>
<208046,208047>
<208051,208052>
<208083,208084>
<208093,208094>
<208095,208096>
<208097,208098>
<208099,208100>
<208102,208103>
<208107,208108>
<208109,208110>
<208115,208116>
<208121,208122>
<208127,208128>
<208129,208130>
<208142,208143>
<208150,208151>
<208156,208157>
<208160,208161>
<208162,208163>
<208171,208172>
<208177,208178>
<208179,208180>
<208183,208184>
<208185,208186>
<208187,208188>
<208189,208190>
<208197,208198>
<208211,208212>
<208213,208214>
<208221,208222>
<208225,208226>
<208229,208230>
<208232,208233>
<208234,208235>
<208244,208245>
<208246,208247>
<208248,208249>
<208250,208251>
<208252,208253>
<208254,208255>
<208258,208259>
<208260,208261>
<208264,208265>
<208266,208267>
<208268,208269>
<208271,208272>
<208273,208274>
<208275,208276>
<208279,208280>
<208281,208282>
<208288,208289>
<208294,208295>
<208300,208301>
<208304,208305>
<208306,208307>
<208308,208309>
<208312,208313>
<208314,208315>
<208319,208320>
<208321,208322>
<208323,208324>
<208331,208332>
<208339,208340>
<208344,208345>
<208346,208347>
<208350,208351>
<208354,208355>
<208358,208359>
<208360,208361>
<208362,208363>
<208368,208369>
<208372,208373>
<208376,208377>
<208378,208379>
<208382,208383>
<208386,208387>
<208388,208389>
<208392,208393>
<208394,208395>
<208396,208397>
<208403,208404>
<208405,208406>
<208407,208408>
<208411,208412>
<208413,208414>
<208415,208416>
<208417,208418>
<208427,208428>
<208429,208430>
<208431,208432>
<208434,208435>
<208438,208439>
<208440,208441>
<208445,208446>
<208449,208450>
<208463,208464>
<208469,208470>
<208471,208472>
<208473,208474>
<208475,208476>
<208479,208480>
<208488,208489>
<208494,208495>
<208496,208497>
<208505,208506>
<208507,208508>
<208509,208510>
<208512,208513>
<208514,208515>
<208516,208517>
<208520,208521>
<208524,208525>
<208526,208527>
<208528,208529>
<208530,208531>
<208533,208534>
<208541,208542>
<208543,208544>
<208547,208548>
<208552,208553>
<208556,208557>
<208565,208566>
<208575,208576>
<208579,208580>
<208581,208582>
<208585,208586>
<208591,208592>
<208595,208596>
<208597,208598>
<208599,208600>
<208602,208603>
<208607,208608>
<208609,208610>
<208611,208612>
<208613,208614>
<208625,208626>
<208629,208630>
<208639,208640>
<208645,208646>
<208652,208653>
<208657,208658>
<208659,208660>
<208665,208666>
<208667,208668>
<208672,208673>
<208676,208677>
<208678,208679>
<208681,208682>
<208683,208684>
<208685,208686>
<208687,208688>
<208689,208690>
<208691,208692>
<208695,208696>
<208697,208698>
<208705,208706>
<208707,208708>
<208712,208713>
<208716,208717>
<208718,208719>
<208722,208723>
<208724,208725>
<208726,208727>
<208728,208729>
<208738,208739>
<208741,208742>
<208743,208744>
<208748,208749>
<208750,208751>
<208760,208761>
<208767,208768>
<208773,208774>
<208786,208787>
<208788,208789>
<208792,208793>
<208794,208795>
<208797,208798>
<208804,208805>
<208808,208809>
<208810,208811>
<208812,208813>
<208814,208815>
<208818,208819>
<208822,208823>
<208824,208825>
<208826,208827>
<208829,208830>
<208844,208845>
<208853,208854>
<208856,208857>
<208858,208859>
<208861,208862>
<208865,208866>
<208868,208869>
<208878,208879>
<208880,208881>
<208882,208883>
<208885,208886>
<208891,208892>
<208893,208894>
<208897,208898>
<208901,208902>
<208908,208909>
<208919,208920>
<208921,208922>
<208923,208924>
<208927,208928>
<208929,208930>
<208931,208932>
<208933,208934>
<208940,208941>
<208942,208943>
<208946,208947>
<208948,208949>
<208950,208951>
<208954,208955>
<208956,208957>
<208965,208966>
<208968,208969>
<208972,208973>
<208976,208977>
<208981,208982>
<208995,208996>
<208997,208998>
<209000,209001>
<209002,209003>
<209004,209005>
<209006,209007>
<209009,209010>
<209013,209014>
<209016,209017>
<209019,209020>
<209021,209022>
<209027,209028>
<209029,209030>
<209032,209033>
<209034,209035>
<209039,209040>
<209041,209042>
<209043,209044>
<209047,209048>
<209058,209059>
<209061,209062>
<209063,209064>
<209065,209066>
<209067,209068>
<209069,209070>
<209071,209072>
<209073,209074>
<209081,209082>
<209083,209084>
<209095,209096>
<209099,209100>
<209101,209102>
<209103,209104>
<209109,209110>
<209115,209116>
<209117,209118>
<209119,209120>
<209125,209126>
<209127,209128>
<209129,209130>
<209131,209132>
<209133,209134>
<209145,209146>
<209150,209151>
<209156,209157>
<209158,209159>
<209160,209161>
<209162,209163>
<209164,209165>
<209169,209170>
<209172,209173>
<209174,209175>
<209176,209177>
<209178,209179>
<209180,209181>
<209182,209183>
<209188,209189>
<209192,209193>
<209194,209195>
<209198,209199>
<209200,209201>
<209203,209204>
<209205,209206>
<209207,209208>
<209213,209214>
<209218,209219>
<209221,209222>
<209225,209226>
<209228,209229>
<209231,209232>
<20924,20925>
<209240,209241>
<209246,209247>
<209254,209255>
<209256,209257>
<209258,209259>
<209260,209261>
<209262,209263>
<209266,209267>
<209268,209269>
<209270,209271>
<209272,209273>
<209275,209276>
<209277,209278>
<209281,209282>
<209285,209286>
<209296,209297>
<209303,209304>
<209311,209312>
<209320,209321>
<209322,209323>
<209324,209325>
<209326,209327>
<209339,209340>
<209344,209345>
<209346,209347>
<209348,209349>
<209350,209351>
<209352,209353>
<209356,209357>
<209358,209359>
<209360,209361>
<209364,209365>
<209366,209367>
<209372,209373>
<209374,209375>
<209382,209383>
<209385,209386>
<209387,209388>
<209391,209392>
<209393,209394>
<209396,209397>
<209406,209407>
<209409,209410>
<209411,209412>
<209413,209414>
<209415,209416>
<209421,209422>
<209426,209427>
<209428,209429>
<209430,209431>
<209432,209433>
<209434,209435>
<209445,209446>
<209448,209449>
<209450,209451>
<209457,209458>
<209469,209470>
<209472,209473>
<209474,209475>
<209476,209477>
<209480,209481>
<209488,209489>
<209494,209495>
<209497,209498>
<209500,209501>
<209502,209503>
<209505,209506>
<209507,209508>
<209513,209514>
<209515,209516>
<209517,209518>
<209520,209521>
<209525,209526>
<209527,209528>
<20953,20954>
<209532,209533>
<209534,209535>
<209540,209541>
<209543,209544>
<209552,209553>
<209562,209563>
<209567,209568>
<209573,209574>
<209577,209578>
<209580,209581>
<209582,209583>
<209592,209593>
<209596,209597>
<209600,209601>
<209604,209605>
<209606,209607>
<209611,209612>
<209616,209617>
<209618,209619>
<209620,209621>
<209637,209638>
<209639,209640>
<209645,209646>
<209647,209648>
<209649,209650>
<209651,209652>
<209653,209654>
<209655,209656>
<209662,209663>
<209664,209665>
<209668,209669>
<209672,209673>
<209676,209677>
<209681,209682>
<209688,209689>
<209693,209694>
<209696,209697>
<209699,209700>
<209705,209706>
<209707,209708>
<209709,209710>
<209711,209712>
<209719,209720>
<209721,209722>
<209727,209728>
<209729,209730>
<209732,209733>
<209741,209742>
<209745,209746>
<209747,209748>
<209749,209750>
<209753,209754>
<209768,209769>
<209773,209774>
<209775,209776>
<209778,209779>
<209785,209786>
<209788,209789>
<209790,209791>
<209793,209794>
<209796,209797>
<209798,209799>
<209811,209812>
<209813,209814>
<209822,209823>
<209828,209829>
<20983,20984>
<209831,209832>
<209833,209834>
<209836,209837>
<209841,209842>
<209844,209845>
<209846,209847>
<209848,209849>
<209850,209851>
<209852,209853>
<209854,209855>
<209856,209857>
<209859,209860>
<209861,209862>
<209865,209866>
<209871,209872>
<209882,209883>
<209887,209888>
<209896,209897>
<209900,209901>
<209902,209903>
<209908,209909>
<209910,209911>
<209913,209914>
<209915,209916>
<209917,209918>
<209920,209921>
<209924,209925>
<209932,209933>
<209936,209937>
<209940,209941>
<209946,209947>
<209948,209949>
<209951,209952>
<209955,209956>
<209957,209958>
<209959,209960>
<209961,209962>
<209963,209964>
<209965,209966>
<209969,209970>
<209985,209986>
<209988,209989>
<209992,209993>
<209994,209995>
<209997,209998>
<209999,210000>
<210001,210002>
<210003,210004>
<210005,210006>
<210007,210008>
<210016,210017>
<21002,21003>
<210020,210021>
<210022,210023>
<210024,210025>
<210033,210034>
<210039,210040>
<210041,210042>
<210044,210045>
<210049,210050>
<210051,210052>
<210053,210054>
<210056,210057>
<210066,210067>
<210069,210070>
<210073,210074>
<210076,210077>
<210080,210081>
<210082,210083>
<210084,210085>
<210091,210092>
<210097,210098>
<210099,210100>
<210101,210102>
<210103,210104>
<210112,210113>
<210114,210115>
<210120,210121>
<210123,210124>
<210125,210126>
<210127,210128>
<210129,210130>
<210132,210133>
<210138,210139>
<210144,210145>
<210150,210151>
<210154,210155>
<210157,210158>
<210165,210166>
<210167,210168>
<21017,21018>
<210170,210171>
<210173,210174>
<210177,210178>
<210179,210180>
<210181,210182>
<210188,210189>
<210198,210199>
<210201,210202>
<210203,210204>
<210205,210206>
<210207,210208>
<210211,210212>
<210215,210216>
<210217,210218>
<210219,210220>
<210223,210224>
<210225,210226>
<210232,210233>
<210234,210235>
<210238,210239>
<210244,210245>
<210248,210249>
<210250,210251>
<210255,210256>
<210258,210259>
<210260,210261>
<210262,210263>
<210264,210265>
<210266,210267>
<210268,210269>
<210271,210272>
<210275,210276>
<210285,210286>
<210288,210289>
<210290,210291>
<210293,210294>
<210297,210298>
<210299,210300>
<21030,21031>
<210303,210304>
<210305,210306>
<210307,210308>
<210310,210311>
<210312,210313>
<210317,210318>
<210319,210320>
<210322,210323>
<210325,210326>
<210333,210334>
<210335,210336>
<210346,210347>
<210348,210349>
<210351,210352>
<210354,210355>
<210357,210358>
<210359,210360>
<210361,210362>
<210363,210364>
<210365,210366>
<210371,210372>
<21038,21039>
<210381,210382>
<210383,210384>
<210387,210388>
<210392,210393>
<210394,210395>
<210401,210402>
<210403,210404>
<210410,210411>
<210413,210414>
<210415,210416>
<210417,210418>
<210421,210422>
<210424,210425>
<210426,210427>
<210428,210429>
<21043,21044>
<210430,210431>
<210439,210440>
<210443,210444>
<210446,210447>
<210451,210452>
<210453,210454>
<210455,210456>
<210458,210459>
<21046,21047>
<210460,210461>
<210462,210463>
<210468,210469>
<210470,210471>
<210472,210473>
<210474,210475>
<210479,210480>
<210490,210491>
<210492,210493>
<210497,210498>
<210500,210501>
<210502,210503>
<210507,210508>
<210509,210510>
<210513,210514>
<210517,210518>
<210519,210520>
<210521,210522>
<210523,210524>
<210528,210529>
<210537,210538>
<210539,210540>
<210541,210542>
<210545,210546>
<210547,210548>
<210551,210552>
<210553,210554>
<210555,210556>
<210558,210559>
<210560,210561>
<210562,210563>
<210569,210570>
<210573,210574>
<210576,210577>
<210580,210581>
<210583,210584>
<210585,210586>
<210591,210592>
<210593,210594>
<210595,210596>
<210597,210598>
<210599,210600>
<210601,210602>
<210605,210606>
<210607,210608>
<210609,210610>
<210612,210613>
<210615,210616>
<210617,210618>
<210620,210621>
<210624,210625>
<210627,210628>
<210633,210634>
<210636,210637>
<210640,210641>
<210642,210643>
<210644,210645>
<210648,210649>
<21065,21066>
<210653,210654>
<210655,210656>
<210661,210662>
<210665,210666>
<210668,210669>
<210670,210671>
<210672,210673>
<210675,210676>
<210677,210678>
<210681,210682>
<210683,210684>
<210685,210686>
<210687,210688>
<210689,210690>
<210693,210694>
<210695,210696>
<210697,210698>
<210699,210700>
<210701,210702>
<210708,210709>
<210719,210720>
<210721,210722>
<210723,210724>
<210725,210726>
<210727,210728>
<210729,210730>
<210731,210732>
<210735,210736>
<210742,210743>
<210744,210745>
<210753,210754>
<210756,210757>
<210759,210760>
<210762,210763>
<210765,210766>
<210769,210770>
<210771,210772>
<210775,210776>
<210777,210778>
<210779,210780>
<210781,210782>
<210784,210785>
<210786,210787>
<210789,210790>
<210793,210794>
<210796,210797>
<210799,210800>
<210803,210804>
<210809,210810>
<210811,210812>
<210814,210815>
<210816,210817>
<210830,210831>
<210832,210833>
<210834,210835>
<210836,210837>
<210840,210841>
<210844,210845>
<210847,210848>
<210849,210850>
<210856,210857>
<210861,210862>
<210863,210864>
<210869,210870>
<210873,210874>
<210875,210876>
<210877,210878>
<210881,210882>
<210884,210885>
<210888,210889>
<210890,210891>
<210893,210894>
<210895,210896>
<210898,210899>
<210901,210902>
<210905,210906>
<210907,210908>
<210913,210914>
<210916,210917>
<210922,210923>
<210924,210925>
<210932,210933>
<210936,210937>
<210940,210941>
<210945,210946>
<210948,210949>
<210950,210951>
<210953,210954>
<210962,210963>
<210964,210965>
<210967,210968>
<210969,210970>
<210971,210972>
<210974,210975>
<210977,210978>
<210981,210982>
<210984,210985>
<210987,210988>
<210989,210990>
<210991,210992>
<210993,210994>
<210998,210999>
<211000,211001>
<211002,211003>
<211005,211006>
<211007,211008>
<211009,211010>
<211011,211012>
<211013,211014>
<211017,211018>
<211019,211020>
<211023,211024>
<211026,211027>
<211029,211030>
<21103,21104>
<211031,211032>
<211033,211034>
<211042,211043>
<211048,211049>
<211050,211051>
<211057,211058>
<211065,211066>
<211067,211068>
<211069,211070>
<211071,211072>
<211074,211075>
<211076,211077>
<211078,211079>
<211081,211082>
<211084,211085>
<211086,211087>
<211089,211090>
<211091,211092>
<211094,211095>
<211099,211100>
<211102,211103>
<211105,211106>
<211107,211108>
<211109,211110>
<211111,211112>
<211117,211118>
<211120,211121>
<211122,211123>
<211124,211125>
<211126,211127>
<211128,211129>
<211130,211131>
<211132,211133>
<211138,211139>
<211143,211144>
<211145,211146>
<211151,211152>
<211153,211154>
<211155,211156>
<211159,211160>
<211163,211164>
<211169,211170>
<211173,211174>
<211175,211176>
<211177,211178>
<211181,211182>
<211183,211184>
<211191,211192>
<211194,211195>
<211200,211201>
<211203,211204>
<211205,211206>
<211207,211208>
<211210,211211>
<211214,211215>
<211216,211217>
<211218,211219>
<211220,211221>
<211222,211223>
<211224,211225>
<211226,211227>
<211233,211234>
<211235,211236>
<211238,211239>
<211242,211243>
<211244,211245>
<211247,211248>
<211250,211251>
<211253,211254>
<211259,211260>
<211261,211262>
<211264,211265>
<211266,211267>
<211268,211269>
<211274,211275>
<211276,211277>
<211278,211279>
<211284,211285>
<211286,211287>
<211288,211289>
<211294,211295>
<211296,211297>
<211299,211300>
<211304,211305>
<211311,211312>
<211313,211314>
<211315,211316>
<211317,211318>
<211319,211320>
<211323,211324>
<211325,211326>
<211330,211331>
<211332,211333>
<211344,211345>
<211350,211351>
<211353,211354>
<211355,211356>
<211361,211362>
<211367,211368>
<211369,211370>
<211371,211372>
<211373,211374>
<211378,211379>
<211380,211381>
<211383,211384>
<211386,211387>
<211401,211402>
<211403,211404>
<211405,211406>
<211407,211408>
<211410,211411>
<211413,211414>
<211415,211416>
<211421,211422>
<211424,211425>
<211427,211428>
<211430,211431>
<211436,211437>
<211440,211441>
<211443,211444>
<211445,211446>
<211448,211449>
<21145,21146>
<211451,211452>
<211454,211455>
<211456,211457>
<211459,211460>
<211462,211463>
<211466,211467>
<211468,211469>
<211472,211473>
<211476,211477>
<211480,211481>
<211482,211483>
<211485,211486>
<211487,211488>
<211492,211493>
<211495,211496>
<211499,211500>
<211502,211503>
<211509,211510>
<211511,211512>
<211513,211514>
<211517,211518>
<211519,211520>
<211526,211527>
<211528,211529>
<211530,211531>
<211535,211536>
<211537,211538>
<211539,211540>
<211541,211542>
<211545,211546>
<211549,211550>
<211551,211552>
<211554,211555>
<211558,211559>
<211563,211564>
<211568,211569>
<211575,211576>
<211578,211579>
<211581,211582>
<211585,211586>
<211592,211593>
<211596,211597>
<211602,211603>
<211605,211606>
<211608,211609>
<211610,211611>
<211612,211613>
<211615,211616>
<211619,211620>
<211624,211625>
<211626,211627>
<211628,211629>
<211632,211633>
<211635,211636>
<211637,211638>
<211639,211640>
<211643,211644>
<211645,211646>
<21165,21166>
<211650,211651>
<211652,211653>
<211655,211656>
<211657,211658>
<211662,211663>
<211664,211665>
<211666,211667>
<211668,211669>
<211673,211674>
<211675,211676>
<211679,211680>
<211683,211684>
<211688,211689>
<211691,211692>
<211694,211695>
<211698,211699>
<211702,211703>
<211723,211724>
<211725,211726>
<211733,211734>
<211736,211737>
<211739,211740>
<211743,211744>
<211747,211748>
<211750,211751>
<211753,211754>
<211755,211756>
<211758,211759>
<211766,211767>
<211769,211770>
<211771,211772>
<211773,211774>
<211776,211777>
<211779,211780>
<211782,211783>
<211784,211785>
<211786,211787>
<211788,211789>
<211791,211792>
<211793,211794>
<211801,211802>
<211803,211804>
<211805,211806>
<211807,211808>
<211809,211810>
<211969,211970>
<211995,211996>
<212040,212041>
<212079,212080>
<212221,212222>
<212256,212257>
<212271,212272>
<212273,212274>
<212275,212276>
<212298,212299>
<212316,212317>
<212318,212319>
<212355,212356>
<212467,212468>
<212538,212539>
<212544,212545>
<21258,21259>
<212610,212611>
<212708,212709>
<21274,21275>
<212782,212783>
<212828,212829>
<212831,212832>
<212855,212856>
<21305,21306>
<213092,213093>
<213094,213095>
<213097,213098>
<213099,213100>
<213101,213102>
<213104,213105>
<213106,213107>
<213109,213110>
<213111,213112>
<213114,213115>
<213116,213117>
<213119,213120>
<213121,213122>
<213123,213124>
<213126,213127>
<213128,213129>
<213130,213131>
<213132,213133>
<213135,213136>
<213137,213138>
<213139,213140>
<213143,213144>
<213164,213165>
<213366,213367>
<213408,213409>
<213413,213414>
<213427,213428>
<213433,213434>
<213448,213449>
<213460,213461>
<213467,213468>
<213478,213479>
<21358,21359>
<213581,213582>
<213589,213590>
<213593,213594>
<213601,213602>
<213619,213620>
<213624,213625>
<21363,21364>
<213631,213632>
<213633,213634>
<213641,213642>
<213647,213648>
<213652,213653>
<213675,213676>
<213678,213679>
<213685,213686>
<213688,213689>
<213702,213703>
<213708,213709>
<213738,213739>
<213864,213865>
<213884,213885>
<213891,213892>
<213900,213901>
<213908,213909>
<213916,213917>
<213921,213922>
<213925,213926>
<213933,213934>
<213935,213936>
<213944,213945>
<213957,213958>
<213961,213962>
<213987,213988>
<213991,213992>
<214011,214012>
<214027,214028>
<214032,214033>
<214171,214172>
<214206,214207>
<214380,214381>
<214389,214390>
<214471,214472>
<214506,214507>
<214610,214611>
<214632,214633>
<214671,214672>
<214834,214835>
<214867,214868>
<214973,214974>
<214995,214996>
<215065,215066>
<215135,215136>
<215151,215152>
<215196,215197>
<21523,21524>
<215244,215245>
<215259,215260>
<215320,215321>
<215337,215338>
<215645,215646>
<215658,215659>
<215691,215692>
<215714,215715>
<215717,215718>
<215720,215721>
<215738,215739>
<215796,215797>
<215811,215812>
<215864,215865>
<216070,216071>
<216227,216228>
<216331,216332>
<216335,216336>
<216413,216414>
<216449,216450>
<216465,216466>
<216472,216473>
<216492,216493>
<216494,216495>
<216577,216578>
<216646,216647>
<216732,216733>
<216760,216761>
<216787,216788>
<216817,216818>
<216850,216851>
<216887,216888>
<216913,216914>
<216948,216949>
<216982,216983>
<216985,216986>
<216993,216994>
<217004,217005>
<217041,217042>
<217048,217049>
<217064,217065>
<217066,217067>
<217070,217071>
<217077,217078>
<217088,217089>
<217102,217103>
<217117,217118>
<217136,217137>
<217168,217169>
<217181,217182>
<217183,217184>
<217190,217191>
<217219,217220>
<217224,217225>
<217248,217249>
<217275,217276>
<217277,217278>
<217295,217296>
<217299,217300>
<217303,217304>
<217331,217332>
<217353,217354>
<217387,217388>
<217394,217395>
<217405,217406>
<217407,217408>
<217409,217410>
<217412,217413>
<217426,217427>
<217512,217513>
<217546,217547>
<21756,21757>
<217568,217569>
<217611,217612>
<217653,217654>
<21767,21768>
<217678,217679>
<217705,217706>
<217710,217711>
<217731,217732>
<217768,217769>
<217774,217775>
<217778,217779>
<217789,217790>
<217792,217793>
<21780,21781>
<217800,217801>
<217802,217803>
<217820,217821>
<217822,217823>
<217824,217825>
<217838,217839>
<217842,217843>
<217855,217856>
<217901,217902>
<217923,217924>
<217927,217928>
<218023,218024>
<218115,218116>
<218162,218163>
<218242,218243>
<218254,218255>
<218258,218259>
<218302,218303>
<218321,218322>
<218378,218379>
<218396,218397>
<218403,218404>
<218409,218410>
<218472,218473>
<218478,218479>
<218510,218511>
<218539,218540>
<218553,218554>
<218559,218560>
<21858,21859>
<218605,218606>
<218608,218609>
<218635,218636>
<218645,218646>
<218708,218709>
<218721,218722>
<218723,218724>
<218764,218765>
<218781,218782>
<218787,218788>
<218822,218823>
<218847,218848>
<218880,218881>
<218894,218895>
<21890,21891>
<218907,218908>
<21892,21893>
<218951,218952>
<219091,219092>
<219103,219104>
<219106,219107>
<219110,219111>
<219130,219131>
<219142,219143>
<219156,219157>
<219167,219168>
<219179,219180>
<219192,219193>
<21923,21924>
<219244,219245>
<219277,219278>
<219283,219284>
<219317,219318>
<21935,21936>
<219352,219353>
<219370,219371>
<219384,219385>
<219391,219392>
<219438,219439>
<219449,219450>
<21945,21946>
<219455,219456>
<219470,219471>
<219480,219481>
<219483,219484>
<21949,21950>
<219497,219498>
<219504,219505>
<219514,219515>
<219516,219517>
<219521,219522>
<219542,219543>
<219545,219546>
<219550,219551>
<219581,219582>
<219584,219585>
<219592,219593>
<219602,219603>
<219605,219606>
<21961,21962>
<219613,219614>
<219630,219631>
<219636,219637>
<219668,219669>
<219677,219678>
<219693,219694>
<219695,219696>
<219707,219708>
<219737,219738>
<219758,219759>
<219761,219762>
<219800,219801>
<219816,219817>
<219954,219955>
<220005,220006>
<220051,220052>
<220071,220072>
<220107,220108>
<220242,220243>
<220543,220544>
<220790,220791>
<220802,220803>
<220807,220808>
<220816,220817>
<220825,220826>
<220827,220828>
<220848,220849>
<220861,220862>
<220903,220904>
<220959,220960>
<220991,220992>
<221026,221027>
<221127,221128>
<221173,221174>
<221509,221510>
<221534,221535>
<221622,221623>
<221639,221640>
<221669,221670>
<221691,221692>
<221741,221742>
<221762,221763>
<221764,221765>
<221838,221839>
<221907,221908>
<222274,222275>
<222295,222296>
<222303,222304>
<222342,222343>
<222485,222486>
<222546,222547>
<222580,222581>
<222760,222761>
<222901,222902>
